order_item_id,order_id,product_id,quantity,unit_price,discount_pct
1925,1016,20,4,14.17,0
1926,1017,15,2,22.16,0
1927,1017,22,3,31.59,5
1928,1018,1,2,165.27,0
1929,1018,15,5,22.16,0
1930,1018,2,4,174.02,0
1931,1019,12,3,101.61,5
1932,1020,23,2,17.29,0
1933,1020,9,1,56.5,0
1934,1020,5,1,204.37,0
1935,1020,24,3,39.67,0
1936,1021,29,5,75.01,0
1937,1021,9,5,56.5,0
1938,1021,30,3,60.52,10
1939,1021,10,2,76.36,5
1940,1022,3,3,66.38,0
1941,1023,14,5,122.46,0
1942,1023,4,3,143.06,0
1943,1023,5,3,204.37,0
1944,1024,1,2,165.27,5
1945,1024,25,3,35.58,5
1946,1024,14,5,122.46,0
1947,1024,3,2,66.38,5
1948,1025,13,1,270.4,0
1949,1026,9,1,56.5,0
1950,1027,2,1,174.02,5
1951,1028,5,5,204.37,5
1952,1029,21,3,35.92,5
1953,1030,1,2,165.27,5
1954,1031,27,4,31.13,0
1955,1031,17,1,15.45,0
1956,1032,9,4,56.5,10
1957,1032,27,5,31.13,0
1958,1032,20,2,14.17,5
1959,1033,24,5,39.67,0
1960,1034,12,3,101.61,0
1961,1034,22,1,31.59,0
1962,1035,1,3,165.27,0
1963,1035,19,5,20.22,0
1964,1036,1,3,165.27,0
1965,1036,6,5,94.1,0
1966,1037,12,5,101.61,0
1967,1037,21,2,35.92,0
1968,1038,16,2,12.55,0
1969,1038,13,5,270.4,5
1970,1038,20,5,14.17,0
1971,1039,13,1,270.4,0
1972,1039,3,2,66.38,0
1973,1040,25,2,35.58,0
1974,1040,26,2,128.12,5
1975,1040,30,4,60.52,5
1976,1041,28,1,36.69,0
1977,1042,4,4,143.06,0
1978,1043,22,2,31.59,0
1979,1043,10,2,76.36,0
1980,1044,22,1,31.59,0
1981,1045,28,3,36.69,0
1982,1045,3,5,66.38,0
1983,1046,29,5,75.01,10
1984,1047,3,2,66.38,5
1985,1048,11,2,115.42,10
1986,1048,1,3,165.27,10
1987,1049,10,5,76.36,0
1988,1049,3,5,66.38,10
1989,1049,18,5,13.72,0
1990,1050,30,1,60.52,0
1991,1050,9,4,56.5,0
1992,1051,24,1,39.67,0
1993,1051,11,1,115.42,10
1994,1052,12,5,101.61,5
1995,1052,3,1,66.38,10
1996,1052,14,4,122.46,10
1997,1053,21,4,35.92,0
1998,1053,12,2,101.61,0
1999,1054,28,1,36.69,0
2000,1054,13,1,270.4,0
2001,1055,4,1,143.06,10
2002,1055,15,3,22.16,0
2003,1056,1,2,165.27,0
2004,1057,26,1,128.12,10
2005,1058,10,1,76.36,0
2006,1059,13,4,270.4,5
2007,1060,23,3,17.29,10
2008,1061,10,2,76.36,0
2009,1061,28,3,36.69,0
2010,1061,21,5,35.92,0
2011,1062,9,2,56.5,10
2012,1062,3,5,66.38,0
2013,1063,5,4,204.37,5
2014,1063,2,4,174.02,15
2015,1063,8,1,144.73,0
2016,1064,3,5,66.38,0
2017,1064,2,1,174.02,10
2018,1064,9,4,56.5,0
2019,1065,22,1,31.59,0
2020,1065,10,3,76.36,10
2021,1066,26,1,128.12,0
2022,1066,25,5,35.58,0
2023,1066,19,4,20.22,5
2024,1066,7,1,204.68,10
2025,1067,18,4,13.72,0
2026,1068,15,2,22.16,10
2027,1068,24,3,39.67,5
2028,1068,30,3,60.52,0
2029,1068,8,2,144.73,5
2030,1069,9,3,56.5,5
2031,1070,27,2,31.13,0
2032,1070,9,1,56.5,0
2033,1071,7,5,204.68,10
2034,1071,14,3,122.46,10
2035,1071,2,5,174.02,0
2036,1072,28,4,36.69,0
2037,1073,4,1,143.06,0
2038,1074,8,3,144.73,15
2039,1074,2,1,174.02,5
2040,1075,3,5,66.38,0
2041,1076,27,4,31.13,0
2042,1077,12,4,101.61,10
2043,1077,11,3,115.42,0
2044,1078,5,5,204.37,0
2045,1079,17,3,15.45,10
2046,1079,26,4,128.12,10
2047,1079,19,1,20.22,5
2048,1080,30,2,60.52,0
2049,1081,28,5,36.69,5
2050,1081,29,5,75.01,0
2051,1082,10,3,76.36,0
2052,1082,30,3,60.52,0
2053,1082,8,3,144.73,5
2054,1083,12,5,101.61,0
2055,1083,3,3,66.38,5
2056,1083,18,5,13.72,0
2057,1084,18,2,13.72,5
2058,1085,10,3,76.36,0
2059,1086,21,2,35.92,10
2060,1086,29,4,75.01,0
2061,1087,24,1,39.67,10
2062,1087,4,1,143.06,5
2063,1087,5,1,204.37,0
2064,1087,28,5,36.69,10
2065,1088,10,1,76.36,0
2066,1089,3,3,66.38,10
2067,1089,24,4,39.67,5
2068,1090,24,5,39.67,10
2069,1090,6,5,94.1,0
2070,1091,11,2,115.42,0
2071,1091,15,5,22.16,0
2072,1092,17,5,15.45,0
2073,1093,5,1,204.37,10
2074,1094,19,5,20.22,0
2075,1094,29,3,75.01,0
2076,1095,10,5,76.36,5
2077,1095,30,2,60.52,5
2078,1095,9,2,56.5,0
2079,1096,2,5,174.02,0
2080,1096,29,2,75.01,0
2081,1097,24,5,39.67,0
2082,1097,15,4,22.16,0
2083,1098,16,2,12.55,15
2084,1098,9,1,56.5,15
2085,1098,3,1,66.38,5
2086,1099,15,5,22.16,5
2087,1100,4,5,143.06,0
2088,1101,1,2,165.27,0
2089,1101,8,2,144.73,5
2090,1102,10,2,76.36,5
2091,1102,5,1,204.37,15
2092,1103,20,2,14.17,0
2093,1103,7,3,204.68,5
2094,1104,6,3,94.1,10
2095,1104,29,3,75.01,5
2096,1105,10,2,76.36,0
2097,1105,4,3,143.06,0
2098,1106,11,1,115.42,0
2099,1107,28,4,36.69,5
2100,1107,16,1,12.55,0
2101,1107,20,5,14.17,0
2102,1108,14,4,122.46,0
2103,1108,13,3,270.4,10
2104,1109,10,2,76.36,0
2105,1109,15,2,22.16,0
2106,1109,14,1,122.46,10
2107,1110,24,1,39.67,10
2108,1111,18,1,13.72,0
2109,1111,3,3,66.38,0
2110,1111,21,2,35.92,10
2111,1112,12,3,101.61,0
2112,1113,17,1,15.45,0
2113,1114,25,2,35.58,0
2114,1115,27,3,31.13,10
2115,1116,1,5,165.27,5
2116,1116,24,2,39.67,0
2117,1117,26,5,128.12,5
2118,1117,11,3,115.42,0
2119,1117,14,2,122.46,0
2120,1118,14,5,122.46,0
2121,1119,16,4,12.55,15
2122,1120,1,2,165.27,0
2123,1120,13,4,270.4,0
2124,1121,4,4,143.06,0
2125,1121,18,1,13.72,0
2126,1121,6,5,94.1,10
2127,1121,7,5,204.68,5
2128,1122,10,3,76.36,10
2129,1123,9,5,56.5,5
2130,1123,23,5,17.29,0
2131,1123,7,2,204.68,0
2132,1124,3,1,66.38,0
2133,1124,30,1,60.52,0
2134,1124,4,1,143.06,0
2135,1124,14,4,122.46,10
2136,1125,17,2,15.45,5
2137,1125,16,5,12.55,0
2138,1126,29,3,75.01,0
2139,1126,22,5,31.59,10
2140,1127,26,3,128.12,0
2141,1127,20,3,14.17,0
2142,1128,5,4,204.37,0
2143,1128,6,4,94.1,0
2144,1128,17,4,15.45,0
2145,1129,15,3,22.16,0
2146,1130,29,3,75.01,5
2147,1130,8,2,144.73,0
2148,1131,30,5,60.52,5
2149,1131,9,2,56.5,0
2150,1131,18,2,13.72,0
2151,1132,17,5,15.45,5
2152,1133,26,5,128.12,5
2153,1133,24,4,39.67,0
2154,1134,5,1,204.37,0
2155,1134,6,1,94.1,0
2156,1134,16,4,12.55,0
2157,1135,13,4,270.4,5
2158,1136,3,5,66.38,10
2159,1137,14,5,122.46,0
2160,1138,21,1,35.92,10
2161,1138,12,4,101.61,5
2162,1138,6,3,94.1,5
2163,1139,24,1,39.67,0
2164,1140,30,3,60.52,10
2165,1141,21,4,35.92,0
2166,1141,16,3,12.55,0
2167,1142,16,4,12.55,0
2168,1142,20,4,14.17,5
2169,1143,20,2,14.17,5
2170,1144,4,1,143.06,0
2171,1144,2,5,174.02,0
2172,1144,15,2,22.16,5
2173,1145,29,5,75.01,5
2174,1145,23,3,17.29,0
2175,1145,6,4,94.1,0
2176,1146,5,1,204.37,0
2177,1146,24,1,39.67,0
2178,1146,9,2,56.5,5
2179,1147,10,1,76.36,0
2180,1147,9,5,56.5,10
2181,1147,18,1,13.72,0
2182,1147,12,4,101.61,0
2183,1148,1,2,165.27,5
2184,1148,25,2,35.58,5
2185,1149,22,2,31.59,5
2186,1150,9,2,56.5,0
2187,1151,10,3,76.36,5
2188,1152,21,5,35.92,0
2189,1153,13,5,270.4,0
2190,1153,5,4,204.37,0
2191,1153,18,3,13.72,0
2192,1154,3,2,66.38,0
2193,1154,17,4,15.45,0
2194,1154,25,1,35.58,0
2195,1155,19,4,20.22,5
2196,1156,1,4,165.27,0
2197,1156,6,1,94.1,0
2198,1156,14,3,122.46,0
2199,1157,15,4,22.16,5
2200,1157,19,4,20.22,10
2201,1157,23,3,17.29,5
2202,1158,30,2,60.52,5
2203,1159,13,5,270.4,0
2204,1159,19,3,20.22,10
2205,1159,1,5,165.27,0
2206,1159,6,5,94.1,5
2207,1160,10,3,76.36,0
2208,1160,26,2,128.12,0
2209,1160,25,2,35.58,0
2210,1160,5,2,204.37,0
2211,1161,8,2,144.73,5
2212,1162,18,4,13.72,5
2213,1163,30,1,60.52,0
2214,1164,10,4,76.36,0
2215,1165,1,2,165.27,5
2216,1165,8,3,144.73,0
2217,1165,29,5,75.01,10
2218,1165,20,5,14.17,0
2219,1166,2,3,174.02,0
2220,1166,7,3,204.68,0
2221,1167,16,3,12.55,15
2222,1167,2,4,174.02,0
2223,1168,12,1,101.61,5
2224,1168,22,4,31.59,10
2225,1168,24,1,39.67,0
2226,1169,21,4,35.92,0
2227,1170,26,4,128.12,0
2228,1171,4,5,143.06,5
2229,1171,26,1,128.12,0
2230,1171,6,3,94.1,10
2231,1171,14,5,122.46,0
2232,1172,15,3,22.16,0
2233,1173,9,3,56.5,5
2234,1173,14,1,122.46,0
2235,1174,21,1,35.92,0
2236,1175,3,5,66.38,0
2237,1176,15,5,22.16,0
2238,1177,12,1,101.61,0
2239,1178,3,3,66.38,0
2240,1178,11,1,115.42,0
2241,1178,30,3,60.52,5
2242,1178,21,1,35.92,10
2243,1179,10,5,76.36,0
2244,1180,25,4,35.58,0
2245,1180,30,2,60.52,0
2246,1181,9,4,56.5,0
2247,1181,1,4,165.27,5
2248,1182,4,2,143.06,0
2249,1182,8,3,144.73,0
2250,1183,14,5,122.46,0
2251,1183,21,4,35.92,0
2252,1184,5,4,204.37,0
2253,1184,15,2,22.16,5
2254,1184,28,3,36.69,0
2255,1185,12,2,101.61,5
2256,1185,3,5,66.38,0
2257,1186,20,5,14.17,0
2258,1187,10,5,76.36,5
2259,1188,28,1,36.69,0
2260,1188,4,2,143.06,15
2261,1189,24,4,39.67,0
2262,1189,13,2,270.4,0
2263,1189,18,5,13.72,0
2264,1190,21,3,35.92,0
2265,1190,25,5,35.58,0
2266,1191,6,3,94.1,0
2267,1191,30,3,60.52,5
2268,1191,28,2,36.69,5
2269,1191,13,1,270.4,0
2270,1192,20,2,14.17,5
2271,1192,8,5,144.73,15
2272,1193,8,2,144.73,0
2273,1194,26,4,128.12,0
2274,1194,21,2,35.92,10
2275,1195,30,2,60.52,0
2276,1196,8,5,144.73,0
2277,1196,22,2,31.59,5
2278,1197,28,2,36.69,0
2279,1197,30,1,60.52,0
2280,1197,6,1,94.1,5
2281,1198,14,3,122.46,10
2282,1199,23,1,17.29,0
2283,1199,1,4,165.27,10
2284,1199,15,1,22.16,0
2285,1199,16,5,12.55,5
2286,1200,25,1,35.58,5
2287,1200,27,3,31.13,0
2288,1200,19,3,20.22,0
2289,1201,23,1,17.29,0
2290,1202,23,4,17.29,0
2291,1203,5,2,204.37,0
2292,1204,10,2,76.36,0
2293,1204,23,3,17.29,0
2294,1205,5,3,204.37,10
2295,1205,20,3,14.17,5
2296,1206,9,5,56.5,5
2297,1206,12,5,101.61,0
2298,1207,17,5,15.45,0
2299,1207,11,4,115.42,5
2300,1208,3,3,66.38,0
2301,1209,4,2,143.06,0
2302,1209,21,4,35.92,0
2303,1210,26,2,128.12,5
2304,1210,17,3,15.45,5
2305,1210,29,4,75.01,5
2306,1211,24,1,39.67,15
2307,1211,18,1,13.72,0
2308,1212,30,2,60.52,0
2309,1213,9,1,56.5,5
2310,1214,10,1,76.36,0
2311,1215,29,1,75.01,0
2312,1216,7,1,204.68,0
2313,1217,28,1,36.69,5
2314,1217,29,4,75.01,5
2315,1218,1,4,165.27,5
2316,1218,9,4,56.5,5
2317,1219,9,5,56.5,0
2318,1219,28,3,36.69,5
2319,1220,6,3,94.1,10
2320,1220,16,5,12.55,0
2321,1220,1,2,165.27,0
2322,1221,11,5,115.42,10
2323,1221,21,2,35.92,5
2324,1221,22,2,31.59,0
2325,1222,10,5,76.36,0
2326,1223,6,2,94.1,5
2327,1224,26,3,128.12,0
2328,1224,14,3,122.46,0
2329,1225,24,3,39.67,0
2330,1226,13,3,270.4,5
2331,1226,2,2,174.02,15
2332,1226,14,3,122.46,0
2333,1227,12,1,101.61,0
2334,1228,20,3,14.17,0
2335,1228,17,2,15.45,0
2336,1228,15,4,22.16,10
2337,1229,30,4,60.52,0
2338,1230,9,3,56.5,0
2339,1230,18,3,13.72,0
2340,1231,14,2,122.46,0
2341,1231,27,5,31.13,0
2342,1231,5,1,204.37,0
2343,1232,27,1,31.13,0
2344,1232,10,1,76.36,10
2345,1233,25,4,35.58,5
2346,1234,7,3,204.68,0
2347,1235,13,4,270.4,5
2348,1236,2,3,174.02,5
2349,1236,17,4,15.45,0
2350,1237,18,1,13.72,0
2351,1238,21,1,35.92,5
2352,1238,7,4,204.68,10
2353,1239,6,5,94.1,0
2354,1240,1,4,165.27,0
2355,1241,14,2,122.46,0
2356,1242,22,5,31.59,10
2357,1242,7,5,204.68,0
2358,1243,20,1,14.17,5
2359,1244,8,2,144.73,0
2360,1245,25,4,35.58,0
2361,1245,12,4,101.61,0
2362,1245,1,2,165.27,0
2363,1245,5,4,204.37,0
2364,1246,6,5,94.1,10
2365,1247,16,5,12.55,0
2366,1248,12,5,101.61,0
2367,1248,16,4,12.55,0
2368,1248,9,4,56.5,10
2369,1249,27,3,31.13,0
2370,1249,3,1,66.38,5
2371,1249,14,4,122.46,10
2372,1249,28,1,36.69,15
2373,1250,6,2,94.1,0
2374,1250,19,2,20.22,5
2375,1250,1,1,165.27,0
2376,1251,27,4,31.13,0
2377,1251,6,5,94.1,15
2378,1252,4,1,143.06,0
2379,1252,26,3,128.12,0
2380,1252,6,3,94.1,10
2381,1253,29,4,75.01,0
2382,1254,24,2,39.67,0
2383,1254,17,3,15.45,10
2384,1254,6,1,94.1,0
2385,1255,29,5,75.01,0
2386,1256,29,2,75.01,0
2387,1256,9,5,56.5,0
2388,1257,28,2,36.69,0
2389,1257,19,5,20.22,0
2390,1258,10,5,76.36,0
2391,1258,29,2,75.01,0
2392,1259,19,5,20.22,0
2393,1259,17,3,15.45,5
2394,1260,30,1,60.52,5
2395,1260,28,4,36.69,5
2396,1261,26,2,128.12,0
2397,1262,21,5,35.92,0
2398,1263,9,5,56.5,10
2399,1264,16,4,12.55,5
2400,1264,25,3,35.58,5
2401,1264,18,3,13.72,0
2402,1265,8,4,144.73,10
2403,1266,15,4,22.16,0
2404,1267,29,2,75.01,10
2405,1267,17,2,15.45,5
2406,1267,7,2,204.68,5
2407,1268,17,5,15.45,0
2408,1268,2,2,174.02,5
2409,1268,26,5,128.12,0
2410,1269,8,2,144.73,0
2411,1269,27,5,31.13,0
2412,1269,30,2,60.52,0
2413,1270,15,3,22.16,0
2414,1270,11,3,115.42,5
2415,1270,5,3,204.37,0
2416,1271,5,4,204.37,10
2417,1272,14,4,122.46,0
2418,1273,5,5,204.37,10
2419,1273,29,2,75.01,0
2420,1273,13,2,270.4,5
2421,1273,4,3,143.06,0
2422,1274,16,4,12.55,0
2423,1274,8,1,144.73,0
2424,1275,24,3,39.67,10
2425,1275,11,1,115.42,0
2426,1275,29,3,75.01,0
2427,1276,26,3,128.12,0
2428,1276,16,1,12.55,0
2429,1277,28,4,36.69,10
2430,1278,27,3,31.13,5
2431,1278,24,3,39.67,0
2432,1278,9,3,56.5,15
2433,1279,16,2,12.55,0
2434,1280,20,5,14.17,0
2435,1280,27,5,31.13,10
2436,1281,21,1,35.92,0
2437,1281,4,2,143.06,0
2438,1281,19,5,20.22,0
2439,1282,28,5,36.69,0
2440,1282,15,4,22.16,10
2441,1282,19,4,20.22,5
2442,1283,4,1,143.06,5
2443,1283,10,3,76.36,0
2444,1283,30,3,60.52,0
2445,1283,14,2,122.46,0
2446,1284,26,2,128.12,0
2447,1285,12,2,101.61,10
2448,1286,8,3,144.73,0
2449,1286,11,1,115.42,5
2450,1286,27,3,31.13,5
2451,1287,16,4,12.55,10
2452,1287,12,2,101.61,15
2453,1287,11,3,115.42,0
2454,1288,25,5,35.58,0
2455,1288,18,5,13.72,5
2456,1289,13,2,270.4,5
2457,1289,28,5,36.69,0
2458,1289,9,2,56.5,10
2459,1290,10,1,76.36,0
2460,1290,20,2,14.17,0
2461,1290,19,1,20.22,0
2462,1291,23,2,17.29,0
2463,1292,8,1,144.73,10
2464,1293,7,5,204.68,0
2465,1293,14,5,122.46,10
2466,1293,6,4,94.1,5
2467,1293,28,3,36.69,10
2468,1294,11,2,115.42,0
2469,1294,18,2,13.72,5
2470,1294,12,5,101.61,0
2471,1294,3,5,66.38,5
2472,1295,12,5,101.61,10
2473,1296,15,5,22.16,0
2474,1296,16,2,12.55,0
2475,1297,23,1,17.29,5
2476,1297,5,1,204.37,15
2477,1298,14,2,122.46,15
2478,1298,23,2,17.29,5
2479,1299,26,5,128.12,10
2480,1300,20,3,14.17,0
2481,1300,2,1,174.02,5
2482,1300,23,5,17.29,0
2483,1301,6,4,94.1,5
2484,1301,27,3,31.13,0
2485,1301,1,4,165.27,0
2486,1302,28,2,36.69,0
2487,1302,11,3,115.42,0
2488,1303,7,2,204.68,0
2489,1304,9,1,56.5,10
2490,1305,1,5,165.27,0
2491,1306,12,1,101.61,15
2492,1306,28,2,36.69,5
2493,1307,22,2,31.59,0
2494,1308,6,4,94.1,0
2495,1308,17,1,15.45,10
2496,1308,5,1,204.37,10
2497,1309,17,2,15.45,10
2498,1310,15,4,22.16,5
2499,1310,30,1,60.52,5
2500,1310,22,1,31.59,0
2501,1310,18,3,13.72,0
2502,1311,30,4,60.52,10
2503,1312,3,3,66.38,10
2504,1312,22,5,31.59,0
2505,1312,21,5,35.92,0
2506,1313,25,2,35.58,0
2507,1314,16,3,12.55,0
2508,1314,4,5,143.06,0
2509,1315,2,1,174.02,0
2510,1315,17,1,15.45,0
2511,1316,24,5,39.67,0
2512,1316,2,3,174.02,0
2513,1317,14,5,122.46,0
2514,1317,24,2,39.67,0
2515,1318,29,1,75.01,5
2516,1318,8,4,144.73,0
2517,1318,23,5,17.29,0
2518,1318,11,4,115.42,0
2519,1319,27,3,31.13,15
2520,1320,5,2,204.37,0
2521,1321,29,3,75.01,0
2522,1321,21,3,35.92,0
2523,1322,7,4,204.68,0
2524,1322,27,1,31.13,5
2525,1322,25,4,35.58,0
2526,1323,4,1,143.06,0
2527,1324,9,4,56.5,0
2528,1324,22,3,31.59,0
2529,1324,23,5,17.29,0
2530,1324,30,1,60.52,0
2531,1325,17,1,15.45,0
2532,1326,25,1,35.58,0
2533,1327,2,5,174.02,5
2534,1327,22,2,31.59,5
2535,1328,28,3,36.69,10
2536,1329,10,5,76.36,0
2537,1330,28,4,36.69,0
2538,1331,11,1,115.42,0
2539,1332,24,3,39.67,0
2540,1332,30,2,60.52,10
2541,1333,13,5,270.4,0
2542,1334,21,4,35.92,10
2543,1335,24,2,39.67,5
2544,1336,5,3,204.37,0
2545,1336,15,3,22.16,5
2546,1336,18,2,13.72,15
2547,1336,29,4,75.01,15
2548,1337,2,4,174.02,0
2549,1338,7,4,204.68,10
2550,1338,13,4,270.4,5
2551,1339,13,2,270.4,5
2552,1340,28,5,36.69,0
2553,1341,10,2,76.36,0
2554,1342,25,1,35.58,0
2555,1342,28,3,36.69,0
2556,1342,20,2,14.17,5
2557,1342,14,5,122.46,0
2558,1343,9,5,56.5,5
2559,1343,24,4,39.67,0
2560,1344,5,4,204.37,0
2561,1344,25,5,35.58,0
2562,1344,30,1,60.52,5
2563,1345,11,3,115.42,10
2564,1345,28,3,36.69,0
2565,1345,3,2,66.38,15
2566,1346,29,4,75.01,0
2567,1347,29,2,75.01,0
2568,1347,5,5,204.37,10
2569,1348,9,2,56.5,15
2570,1348,23,2,17.29,10
2571,1349,16,1,12.55,0
2572,1349,6,3,94.1,10
2573,1350,22,3,31.59,15
2574,1350,19,3,20.22,0
2575,1350,12,2,101.61,5
2576,1350,29,4,75.01,10
2577,1351,21,3,35.92,0
2578,1352,19,2,20.22,0
2579,1352,14,3,122.46,0
2580,1353,2,3,174.02,0
2581,1353,21,4,35.92,0
2582,1353,8,3,144.73,5
2583,1353,23,4,17.29,5
2584,1354,1,4,165.27,0
2585,1354,24,4,39.67,0
2586,1354,19,1,20.22,5
2587,1354,10,3,76.36,5
2588,1355,14,2,122.46,10
2589,1355,23,3,17.29,0
2590,1355,11,4,115.42,0
2591,1356,11,5,115.42,10
2592,1356,28,1,36.69,10
2593,1357,19,2,20.22,5
2594,1358,30,5,60.52,0
2595,1359,11,1,115.42,5
2596,1359,26,1,128.12,5
2597,1360,3,4,66.38,5
2598,1360,1,2,165.27,0
2599,1361,27,2,31.13,5
2600,1362,19,1,20.22,0
2601,1362,28,5,36.69,0
2602,1363,7,1,204.68,5
2603,1363,23,1,17.29,0
2604,1364,19,5,20.22,0
2605,1364,10,3,76.36,0
2606,1365,29,3,75.01,0
2607,1366,2,4,174.02,0
2608,1366,20,4,14.17,0
2609,1366,25,1,35.58,0
2610,1366,27,3,31.13,5
2611,1367,11,3,115.42,5
2612,1367,15,4,22.16,0
2613,1368,8,2,144.73,0
2614,1368,19,3,20.22,0
2615,1369,15,2,22.16,5
2616,1369,28,4,36.69,0
2617,1369,29,1,75.01,10
2618,1369,5,3,204.37,0
2619,1370,22,2,31.59,0
2620,1370,29,2,75.01,0
2621,1370,6,1,94.1,0
2622,1371,10,5,76.36,0
2623,1372,28,2,36.69,0
2624,1373,16,5,12.55,0
2625,1374,1,3,165.27,5
2626,1375,20,5,14.17,0
2627,1375,5,3,204.37,10
2628,1376,14,2,122.46,0
2629,1377,29,3,75.01,0
2630,1377,16,5,12.55,5
2631,1378,19,5,20.22,5
2632,1378,30,2,60.52,0
2633,1378,8,4,144.73,10
2634,1379,11,1,115.42,0
2635,1380,25,2,35.58,5
2636,1381,8,2,144.73,5
2637,1382,9,3,56.5,0
2638,1383,7,5,204.68,0
2639,1383,30,1,60.52,5
2640,1383,20,2,14.17,0
2641,1384,28,3,36.69,0
2642,1384,1,2,165.27,0
2643,1385,25,2,35.58,0
2644,1386,30,3,60.52,0
2645,1387,11,1,115.42,0
2646,1387,1,3,165.27,0
2647,1388,21,3,35.92,0
2648,1388,14,3,122.46,5
2649,1389,2,1,174.02,5
2650,1389,29,2,75.01,0
2651,1389,17,1,15.45,0
2652,1390,12,4,101.61,0
2653,1390,11,1,115.42,0
2654,1390,3,5,66.38,0
2655,1391,3,2,66.38,0
2656,1391,27,1,31.13,5
2657,1392,2,2,174.02,0
2658,1392,21,1,35.92,0
2659,1393,13,4,270.4,0
2660,1394,18,1,13.72,0
2661,1394,3,1,66.38,0
2662,1395,12,2,101.61,0
2663,1395,17,2,15.45,0
2664,1396,13,2,270.4,10
2665,1397,13,3,270.4,0
2666,1397,4,4,143.06,5
2667,1397,21,5,35.92,5
2668,1398,30,2,60.52,0
2669,1399,29,3,75.01,0
2670,1399,19,1,20.22,5
2671,1400,10,2,76.36,10
2672,1400,1,3,165.27,0
2673,1401,25,2,35.58,10
2674,1402,8,5,144.73,0
2675,1402,3,1,66.38,10
2676,1403,10,5,76.36,15
2677,1403,15,1,22.16,0
2678,1403,13,2,270.4,5
2679,1403,24,4,39.67,5
2680,1404,2,1,174.02,0
2681,1405,21,1,35.92,10
2682,1406,28,5,36.69,5
2683,1407,23,2,17.29,0
2684,1408,15,4,22.16,0
2685,1409,29,4,75.01,0
2686,1409,9,3,56.5,0
2687,1409,23,3,17.29,15
2688,1409,10,2,76.36,0
2689,1410,28,5,36.69,15
2690,1410,14,4,122.46,5
2691,1411,12,4,101.61,10
2692,1412,18,3,13.72,5
2693,1412,5,3,204.37,0
2694,1413,5,4,204.37,5
2695,1413,27,4,31.13,0
2696,1413,22,4,31.59,0
2697,1414,15,5,22.16,10
2698,1414,25,2,35.58,10
2699,1415,11,5,115.42,5
2700,1416,26,4,128.12,0
2701,1416,7,4,204.68,10
2702,1416,27,5,31.13,0
2703,1416,23,5,17.29,0
2704,1417,8,3,144.73,0
2705,1418,17,2,15.45,0
2706,1418,22,4,31.59,5
2707,1418,27,1,31.13,0
2708,1418,13,4,270.4,0
2709,1419,17,4,15.45,0
2710,1419,26,1,128.12,5
2711,1419,4,3,143.06,0
2712,1420,27,2,31.13,0
2713,1421,3,1,66.38,0
2714,1421,9,3,56.5,5
2715,1421,15,1,22.16,5
2716,1422,19,4,20.22,5
2717,1423,12,3,101.61,5
2718,1423,1,4,165.27,5
2719,1424,22,4,31.59,0
2720,1424,16,4,12.55,5
2721,1424,1,1,165.27,0
2722,1425,30,4,60.52,0
2723,1425,4,3,143.06,0
2724,1426,15,5,22.16,0
2725,1426,7,1,204.68,5
2726,1427,3,2,66.38,0
2727,1427,17,5,15.45,0
2728,1428,17,4,15.45,0
2729,1429,14,2,122.46,15
2730,1429,4,1,143.06,0
2731,1430,29,4,75.01,0
2732,1430,6,2,94.1,0
2733,1430,25,5,35.58,10
2734,1431,4,5,143.06,0
2735,1431,6,4,94.1,0
2736,1431,5,4,204.37,0
2737,1431,24,5,39.67,10
2738,1432,14,5,122.46,5
2739,1433,16,5,12.55,10
2740,1433,13,2,270.4,0
2741,1434,18,3,13.72,0
2742,1435,4,1,143.06,0
2743,1435,18,2,13.72,0
2744,1436,1,5,165.27,5
2745,1436,4,5,143.06,0
2746,1437,16,2,12.55,0
2747,1438,21,5,35.92,10
2748,1439,25,1,35.58,0
2749,1440,21,3,35.92,10
2750,1441,25,2,35.58,5
2751,1441,13,3,270.4,0
2752,1441,1,5,165.27,10
2753,1442,17,2,15.45,0
2754,1442,29,5,75.01,0
2755,1442,14,1,122.46,0
2756,1442,21,1,35.92,0
2757,1443,12,4,101.61,0
2758,1443,9,3,56.5,0
2759,1444,16,5,12.55,5
2760,1444,13,5,270.4,0
2761,1445,11,5,115.42,5
2762,1445,18,1,13.72,0
2763,1446,11,3,115.42,10
2764,1446,30,5,60.52,0
2765,1447,9,5,56.5,0
2766,1448,25,3,35.58,0
2767,1449,15,5,22.16,0
2768,1450,26,3,128.12,0
2769,1451,9,5,56.5,0
2770,1451,30,3,60.52,0
2771,1452,13,2,270.4,10
2772,1452,1,3,165.27,10
2773,1452,3,4,66.38,10
2774,1453,9,1,56.5,15
2775,1454,11,1,115.42,0
2776,1455,3,3,66.38,0
2777,1456,14,1,122.46,10
2778,1456,7,5,204.68,0
2779,1457,8,2,144.73,0
2780,1458,8,2,144.73,0
2781,1459,13,1,270.4,15
2782,1459,7,1,204.68,0
2783,1459,18,5,13.72,15
2784,1459,20,3,14.17,10
2785,1460,20,2,14.17,10
2786,1461,19,5,20.22,10
2787,1462,15,4,22.16,0
2788,1463,9,4,56.5,0
2789,1463,7,5,204.68,0
2790,1464,7,3,204.68,0
2791,1465,13,2,270.4,0
2792,1466,13,4,270.4,15
2793,1466,20,5,14.17,0
2794,1466,29,1,75.01,0
2795,1467,14,4,122.46,10
2796,1468,9,4,56.5,0
2797,1469,7,1,204.68,15
